Time,Utot,TinH2,TinAIR,ToutH2,TinWAT,I,PoutAIR,HrAIRFC,ToutAIR
27.33384564,3.2941,24.8957,43.2151,37.7918,53.7183,70.0635,1265.6979,52.255,51.2674
27.43452278,3.2942,24.8912,43.1923,37.74,53.7215,70.0635,1265.5101,52.2447,51.2663
27.53520003,3.2941,24.8866,43.1831,37.7657,53.735,70.0635,1265.4987,52.1774,51.2716
27.63587731,3.2937,24.8822,43.1987,37.8281,53.7279,70.0625,1265.584,52.2574,51.2455
27.73655458,3.2936,24.8793,43.2173,37.8714,53.7214,70.0635,1265.5498,52.2701,51.2425
27.83723192,3.2934,24.875,43.2109,37.9017,53.7226,70.063,1265.5783,52.2487,51.244
27.937909,3.2935,24.871,43.1979,37.8841,53.7289,70.063,1265.749,52.2009,51.2482
28.03858614,3.2931,24.869,43.2054,38.0211,53.7319,70.063,1266.0677,52.2028,51.2516
28.13926331,3.2929,24.869,43.2196,38.0542,53.7338,70.062,1266.2612,52.2009,51.251
28.23994042,3.2931,24.8726,43.2228,38.0865,53.7465,70.0615,1266.2669,52.1783,51.2726
28.34061719,3.293,24.8792,43.2114,38.1608,53.7437,70.0615,1266.4262,52.1926,51.273
28.4412945,3.2929,24.8856,43.2265,38.1923,53.7423,70.0615,1266.5742,52.2271,51.2585
28.54197156,3.2927,24.895,43.2491,38.1518,53.7425,70.0615,1266.5173,52.2376,51.2634
28.64264878,3.2933,24.9045,43.2534,38.0903,53.7579,70.062,1266.3523,52.1708,51.291
28.74332572,3.2936,24.9193,43.2328,38.0944,53.7669,70.0615,1266.5003,52.1548,51.3063
28.84400261,3.294,24.9369,43.2233,38.111,53.7735,70.0615,1266.5287,52.1371,51.3074
28.94467978,3.2938,24.9584,43.2406,38.1547,53.7744,70.061,1266.3865,52.1595,51.3063
29.04535697,3.2941,24.9763,43.259,38.0677,53.777,70.0615,1266.1304,52.1787,51.3137
29.146034,3.2942,24.9938,43.2575,38.0672,53.6711,70.0615,1266.2954,52.2488,51.3114
29.24671128,3.294,25.0087,43.2462,38.0596,53.6715,70.062,1266.7108,52.2098,51.3139
29.34738847,3.2937,25.0217,43.2421,37.9859,53.6778,70.063,1266.9555,52.2053,51.3215
29.44806553,3.2937,25.0362,43.2518,38.0008,53.6878,70.0635,1266.8986,52.1638,51.3549
29.54874269,3.2939,25.0467,43.2411,38.0154,53.6869,70.064,1267.0238,52.1808,51.349
29.64941975,3.2936,25.0603,43.2192,38.0622,53.6743,70.065,1267.5189,52.1847,51.339
29.750097,3.2931,25.0693,43.2464,38.063,53.6594,70.0645,1267.4848,52.2265,51.33
29.85077414,3.2925,25.0768,43.26,38.0954,53.6561,70.066,1267.3597,52.2602,51.3174
29.95145125,3.2924,25.0804,43.2479,38.0662,53.6488,70.0665,1267.1776,52.2597,51.3166
30.05212844,3.2921,25.0848,43.2159,38.0148,53.6527,70.066,1267.3369,52.2321,51.3175
30.15280747,3.2922,25.0877,43.2118,37.9817,53.7589,70.066,1267.2857,52.1446,51.3327
30.25348444,3.2925,25.0917,43.2263,37.9611,53.7623,70.0655,1266.9614,52.1732,51.3319
30.35416172,3.2929,25.0969,43.237,38.0247,53.7632,70.0655,1266.7395,52.1486,51.3354
30.45483897,3.293,25.1013,43.2198,38.0059,53.7597,70.065,1266.7053,52.1605,51.3295
30.55551619,3.2932,25.1093,43.2174,37.9941,53.7557,70.065,1266.5858,52.1946,51.3252
30.65619328,3.2933,25.1154,43.2371,37.9802,53.7544,70.064,1266.3582,52.2185,51.3411
30.75687044,3.2938,25.1217,43.2247,37.9791,53.7682,70.0645,1266.2444,52.1739,51.341
30.85754775,3.2937,25.1269,43.212,37.95,53.7704,70.063,1266.3639,52.1648,51.3631
30.95822492,3.2937,25.1333,43.2304,37.9282,53.772,70.063,1266.6143,52.1657,51.3582
31.05890203,3.294,25.1382,43.2532,37.9299,53.7735,70.0635,1266.603,52.1699,51.3579
31.15957922,3.2941,25.1418,43.2391,37.9813,53.7734,70.064,1266.6769,52.1605,51.3578
31.26025639,3.2933,25.1424,43.2125,38.0127,53.7122,70.064,1266.5005,52.2295,51.356
31.36093347,3.2928,25.1427,43.2205,38.0318,53.71,70.063,1266.4721,52.2435,51.3405
31.46161053,3.2923,25.1406,43.2447,38.0854,53.7092,70.0635,1266.3925,52.2582,51.3418
31.56228764,3.2922,25.1373,43.2447,38.1231,53.7134,70.065,1266.4721,52.2156,51.3525
31.66296489,3.292,25.1333,43.2253,38.116,53.7259,70.065,1266.3583,52.1659,51.3505
31.76364203,3.2917,25.1287,43.2316,38.1095,53.7188,70.0655,1266.4436,52.2056,51.3526
31.86431919,3.2921,25.1258,43.2556,38.1233,53.7144,70.0665,1266.0111,52.2146,51.3526
31.96499642,3.2922,25.1224,43.2483,38.1392,53.7253,70.0665,1265.8119,52.1991,51.3683
32.06567358,3.292,25.1215,43.2249,38.2242,53.7094,70.067,1265.6525,52.2075,51.3595
32.16634886,3.2911,25.1212,43.2257,38.2184,53.641,70.0675,1265.368,52.2683,51.3576
32.26702614,3.2912,25.1212,43.2446,38.2483,53.6992,70.0675,1265.3736,52.2046,51.3644
32.36770328,3.2909,25.1204,43.2264,38.2204,53.6983,70.068,1265.3053,52.2135,51.3738
32.46838053,3.2909,25.1207,43.201,38.2151,53.6922,70.068,1265.328,52.1968,51.3682
32.56905794,3.2905,25.1241,43.1971,38.2162,53.6891,70.066,1265.2597,52.2146,51.3704
32.66973525,3.2905,25.1272,43.2185,38.2191,53.6763,70.068,1265.2767,52.2798,51.3562
32.77041267,3.2903,25.1287,43.2225,38.2427,53.6805,70.0675,1265.1117,52.2531,51.35
32.87108997,3.2903,25.1259,43.2046,38.2726,53.6772,70.067,1265.345,52.2344,51.3361
32.97176708,3.2901,25.1216,43.1931,38.2929,53.6775,70.067,1265.3108,52.2334,51.3301
33.07244422,3.2904,25.1153,43.2189,38.2252,53.6941,70.0675,1265.3848,52.2385,51.3411
33.17312139,3.2911,25.1095,43.2266,38.2161,53.7641,70.067,1265.2767,52.1601,51.3378
33.27379847,3.2914,25.1044,43.2115,38.1841,53.7628,70.067,1265.1971,52.1197,51.3333
33.37447572,3.2914,25.0989,43.2154,38.2121,53.7659,70.067,1265.2881,52.1266,51.33
33.47515278,3.2913,25.0934,43.2371,38.2095,53.7751,70.067,1265.4304,52.1321,51.3357
33.57582972,3.2915,25.0851,43.2423,38.2133,53.7768,70.067,1265.4134,52.1142,51.33
33.67650708,3.2913,25.0767,43.2298,38.2327,53.7735,70.066,1265.3907,52.1149,51.3308
33.77718417,3.291,25.0691,43.2272,38.2107,53.7627,70.067,1265.3964,52.1195,51.3312
33.87786111,3.2904,25.0638,43.2411,38.1684,53.765,70.0665,1265.4021,52.1578,51.3287
33.97853836,3.2901,25.0606,43.2544,38.1462,53.7557,70.066,1265.4021,52.1746,51.312
34.07921564,3.2899,25.0579,43.2384,38.2006,53.7466,70.065,1265.3054,52.1443,51.3023
34.17989286,3.29,25.0561,43.2213,38.2092,53.74,70.0655,1265.7094,52.1781,51.294
34.28057003,3.2897,25.0549,43.2355,38.2141,53.7399,70.0655,1266.1362,52.1952,51.2927
34.38124722,3.2896,25.0546,43.2407,38.228,53.7318,70.0665,1266.2386,52.2146,51.2925
34.48192467,3.2892,25.0532,43.2183,38.2298,53.712,70.068,1266.0565,52.2237,51.2766
34.58260203,3.2892,25.0517,43.1972,38.2393,53.7125,70.068,1266.0906,52.2294,51.2706
34.68327886,3.2888,25.0505,43.2088,38.2303,53.7217,70.069,1266.028,52.1966,51.2738
34.78395586,3.2886,25.0493,43.2098,38.2319,53.725,70.068,1265.8857,52.2108,51.2715
34.884633,3.2889,25.0477,43.1944,38.2713,53.7367,70.07,1266.1019,52.1511,51.2818
34.98524611,3.2899,24.9546,43.1993,38.3022,53.6639,70.0695,1266.2556,52.3665,51.1976
35.08604253,3.2905,24.8651,43.2201,38.239,53.6189,70.0675,1266.4547,52.5056,51.1584
35.18697233,3.2914,24.7842,43.2412,38.1878,53.607,70.066,1266.3523,52.5374,51.1405
35.28803553,3.2935,24.7117,43.2336,38.1558,53.6031,70.064,1266.2897,52.5301,51.1331
35.38923211,3.2956,24.646,43.2289,38.0884,53.6086,70.0615,1265.9768,52.4992,51.1298
35.49056197,3.2981,24.5917,43.2497,38.069,53.6272,70.059,1266.0735,52.4875,51.1331
35.592025,3.2998,24.5429,43.286,38.0511,53.6264,70.057,1266.193,52.4838,51.1299
35.69362153,3.3024,24.5011,43.2773,38.0224,53.6311,70.0545,1266.4604,52.4555,51.1263
35.79535158,3.3042,24.4613,43.279,38.0021,53.6252,70.0516,1266.5571,52.4746,51.1165
35.89721492,3.306,24.4256,43.2949,37.9425,53.6198,70.0486,1266.597,52.4881,51.1132
35.99927569,3.3067,24.4836,43.2949,37.9136,53.6917,70.0486,1266.4377,52.2607,51.2015
36.10128642,3.3076,24.5405,43.2709,37.8998,53.7362,70.0486,1266.2101,52.1454,51.2325
36.20329708,3.308,24.5887,43.2686,37.9162,53.7594,70.0491,1266.2272,52.0901,51.2519
36.30530775,3.3077,24.6302,43.2871,37.9383,53.7633,70.0506,1266.176,52.0892,51.2551
36.40731825,3.3079,24.6636,43.3099,38.012,53.7631,70.0506,1266.3125,52.1065,51.2611
36.50932872,3.3072,24.688,43.2936,37.9648,53.7659,70.0496,1266.4207,52.093,51.2632
36.61133944,3.307,24.7084,43.2772,37.9273,53.7666,70.0516,1266.1988,52.0868,51.2722
36.71335011,3.3064,24.7223,43.2841,37.9177,53.7568,70.0511,1266.0623,52.1174,51.2648
36.81536069,3.3068,24.7341,43.2682,37.9116,53.7714,70.0535,1266.3469,52.0622,51.2739
36.91737144,3.3069,24.7428,43.2512,37.891,53.775,70.0535,1266.1534,52.0562,51.2733
37.01938192,3.3073,24.7498,43.2526,37.8591,53.7795,70.0516,1266.1704,52.0755,51.2787
37.12139261,3.3073,24.751,43.2734,37.8533,53.7818,70.0516,1266.3582,52.0888,51.2869
37.22340325,3.3075,24.7545,43.2704,37.9105,53.7657,70.0506,1266.3354,52.1273,51.2826
37.32541394,3.3078,24.7561,43.2366,37.8938,53.7575,70.0511,1266.3581,52.1522,51.2815
37.42742475,3.3077,24.758,43.2181,37.7932,53.7521,70.0516,1266.3809,52.1479,51.2752
37.52943561,3.3079,24.7593,43.2365,37.8231,53.7458,70.0526,1266.415,52.1606,51.2769
37.63144633,3.3078,24.7599,43.2306,37.8412,53.7339,70.0516,1266.415,52.1802,51.2638
37.73345708,3.3077,24.7578,43.2173,37.8534,53.7415,70.0516,1266.1816,52.1586,51.2753
37.83546775,3.3073,24.7582,43.2335,37.8651,53.7416,70.0511,1266.0848,52.1738,51.2751
37.93747842,3.3068,24.7565,43.2525,37.87,53.7385,70.0516,1266.2783,52.1939,51.2785
38.03948925,3.3062,24.7513,43.2395,37.8754,53.7362,70.052,1266.3637,52.1696,51.2679
38.14149981,3.3063,24.7497,43.2392,37.847,53.6901,70.053,1266.2214,52.1818,51.2685
38.2435105,3.3062,24.7436,43.2462,37.7499,53.6981,70.054,1266.2669,52.1529,51.2742
38.34552111,3.3055,24.7372,43.2623,37.7255,53.7073,70.0535,1266.1247,52.1433,51.2757
38.44753167,3.3049,24.7309,43.2695,37.7246,53.7137,70.0525,1266.1133,52.146,51.2771
38.54954225,3.3046,24.7256,43.283,37.7607,53.7128,70.051,1266.0052,52.1562,51.2815
38.65155289,3.304,24.7195,43.3027,37.7404,53.7199,70.051,1266.0109,52.1711,51.288
38.75356353,3.3038,24.717,43.3034,37.7467,53.7202,70.0515,1266.0622,52.1845,51.2827
38.85557414,3.3039,24.7131,43.2999,37.7479,53.7149,70.0515,1266.0622,52.1797,51.2842
38.95758478,3.3035,24.7091,43.3062,37.783,53.7115,70.052,1266.2044,52.1906,51.284
39.05959544,3.3034,24.708,43.3031,37.7587,53.7193,70.0535,1266.1133,52.1778,51.304
39.16160703,3.303,24.7046,43.2856,37.8224,53.7698,70.0535,1266.2044,52.1266,51.3066
39.26361761,3.3025,24.7041,43.2769,37.8473,53.772,70.0525,1266.1987,52.1362,51.305
39.36562828,3.3024,24.703,43.2897,37.8661,53.7657,70.0525,1266.3296,52.1463,51.3023
39.46763894,3.3023,24.7019,43.2914,37.8863,53.7526,70.0525,1266.0963,52.1747,51.2924
39.56964953,3.302,24.7005,43.2666,37.858,53.738,70.0545,1265.7662,52.1959,51.2677
39.67166011,3.302,24.6965,43.2543,37.8594,53.7506,70.0555,1265.5385,52.1621,51.2724
39.77367075,3.3018,24.692,43.2716,37.8842,53.7501,70.0555,1265.8059,52.165,51.2733
39.87568156,3.3019,24.6839,43.2783,37.868,53.7539,70.0545,1265.8572,52.1515,51.2738
39.97769206,3.3019,24.6784,43.2599,37.8575,53.7564,70.0525,1265.4703,52.1113,51.2711
40.07970269,3.3017,24.6702,43.2634,37.8662,53.7541,70.051,1265.7663,52.1121,51.2712
40.18171244,3.3015,24.6642,43.2848,37.8241,53.7485,70.0515,1265.6809,52.1296,51.2683
40.28372317,3.3013,24.6556,43.2823,37.8147,53.7486,70.0525,1265.4647,52.1091,51.2704
40.38573386,3.3013,24.6474,43.2667,37.8086,53.7459,70.052,1265.4021,52.1058,51.2659
40.48774458,3.3015,24.6395,43.255,37.7979,53.759,70.0525,1265.5444,52.0633,51.2843
40.58975519,3.3015,24.6332,43.257,37.7909,53.7612,70.0515,1265.5786,52.0683,51.2942
40.69176589,3.3011,24.626,43.2433,37.8055,53.7405,70.051,1265.5843,52.1001,51.2755
40.79377653,3.3014,24.6192,43.2399,38.0475,53.7423,70.0515,1265.4022,52.1058,51.2756
40.895787,3.3011,24.6159,43.2373,38.0198,53.6996,70.0535,1265.2827,52.1863,51.2656
40.99779772,3.3013,24.6119,43.2349,37.984,53.69,70.055,1265.3623,52.222,51.2592
41.09980836,3.3014,24.6096,43.2413,37.9805,53.6904,70.057,1265.0834,52.2448,51.2524
41.20181908,3.3013,24.6066,43.2392,38.0375,53.6936,70.057,1265.1062,52.2581,51.2499
41.30382975,3.3012,24.6051,43.2466,38.0575,53.6998,70.0565,1265.3224,52.2522,51.2476
41.40584042,3.3007,24.6034,43.2429,38.1179,53.7071,70.057,1265.0037,52.2426,51.2576
41.50785117,3.3001,24.6008,43.2549,38.1033,53.7068,70.058,1264.85,52.2487,51.2272
41.60986192,3.2997,24.5936,43.2723,38.0831,53.7164,70.059,1265.2995,52.2331,51.2283
41.71187264,3.2999,24.589,43.298,38.0467,53.7318,70.059,1265.6125,52.2025,51.2461
41.81388322,3.2996,24.586,43.2803,37.7866,53.7321,70.059,1265.7434,52.1739,51.252
41.91589414,3.2996,24.5818,43.2696,37.8936,53.774,70.058,1265.7661,52.1065,51.2639
42.01790481,3.2991,24.5774,43.2859,37.8989,53.7837,70.0585,1265.5954,52.0874,51.2703
42.11991539,3.2985,24.5743,43.2812,37.9151,53.7776,70.0585,1265.7149,52.0845,51.2695
42.221926,3.2981,24.5726,43.2587,37.8774,53.7776,70.058,1265.4702,52.0352,51.2642
42.32393669,3.2977,24.5711,43.2683,37.8699,53.7755,70.0585,1265.2824,52.0524,51.2706
42.42594725,3.2981,24.5717,43.278,37.8116,53.7794,70.0585,1265.6978,52.0326,51.27
42.52795775,3.2979,24.5734,43.2703,37.8254,53.7648,70.0585,1265.9596,52.0575,51.289
42.62996836,3.2984,24.5788,43.2535,37.8112,53.7735,70.0585,1265.7832,52.0322,51.2965
42.73197908,3.2986,24.5885,43.2571,37.864,53.7592,70.059,1266.0109,52.0799,51.2934
42.83399161,3.2979,24.5937,43.2738,37.8317,53.7492,70.0585,1265.7776,52.1035,51.2878
42.93600211,3.2972,24.601,43.2821,37.7349,53.7468,70.058,1265.7093,52.1055,51.2893
43.03801283,3.2973,24.6113,43.2684,37.7479,53.7492,70.0575,1265.9199,52.1221,51.2876
43.14002361,3.2971,24.6205,43.2708,37.7558,53.7434,70.0575,1265.9256,52.1565,51.2791
43.24203425,3.2969,24.6294,43.2736,37.7563,53.7347,70.058,1266.2727,52.2245,51.2814
43.34404497,3.2976,24.6352,43.242,37.7472,53.7298,70.0575,1266.5402,52.2016,51.27
43.44605572,3.2975,24.6415,43.241,37.7442,53.7242,70.058,1266.654,52.2358,51.2677
43.54806642,3.2977,24.6461,43.2549,37.7418,53.7433,70.058,1266.7166,52.2217,51.281
43.65007706,3.2971,24.649,43.2592,37.7745,53.7259,70.058,1266.7735,52.2559,51.2574
43.75208781,3.297,24.6479,43.2267,37.7616,53.7335,70.058,1266.4548,52.2123,51.25
43.85409692,3.2973,24.6494,43.2357,37.7514,53.7402,70.0585,1266.6198,52.2328,51.2591
43.95610758,3.2972,24.6502,43.2404,37.7874,53.7416,70.0595,1266.5003,52.2336,51.2592
44.05811842,3.2972,24.6485,43.2451,37.779,53.7342,70.0595,1266.5742,52.2222,51.2627
44.16012922,3.2975,24.6476,43.2459,37.7553,53.7392,70.059,1266.3067,52.1896,51.2669
44.26214014,3.2972,24.6447,43.2653,37.8093,53.73,70.059,1266.2441,52.2187,51.2615
44.36415083,3.296,24.6424,43.2906,37.9196,53.7236,70.0595,1266.0449,52.2748,51.2584
44.46616172,3.2952,24.6393,43.2854,37.9366,53.723,70.0595,1266.0278,52.2523,51.2551
44.56817264,3.2954,24.6385,43.2718,37.9517,53.709,70.059,1266.3749,52.2566,51.2452
44.67018347,3.2956,24.6383,43.2727,37.9577,53.7262,70.059,1266.5001,52.213,51.2777
44.772194,3.2955,24.6398,43.2997,38.0871,53.7224,70.0585,1266.7903,52.2423,51.2809
44.87420467,3.2949,24.6396,43.274,38.0945,53.7191,70.058,1266.6879,52.2128,51.2714
44.97621536,3.2947,24.6393,43.2616,38.0755,53.7135,70.0585,1266.8359,52.2335,51.2582
45.07822578,3.2946,24.6399,43.2781,38.0983,53.719,70.059,1266.5514,52.2606,51.2563
45.18023631,3.2947,24.6411,43.2717,38.128,53.7258,70.0595,1266.8018,52.2406,51.259
45.28224683,3.295,24.644,43.2423,38.0835,53.7479,70.0595,1266.762,52.1704,51.2788
45.38425742,3.2954,24.6492,43.2231,37.9745,53.7542,70.0595,1266.5515,52.142,51.2877
45.48626803,3.2956,24.6544,43.2245,38.0049,53.7455,70.059,1266.341,52.1881,51.2873
45.5882785,3.295,24.6588,43.2294,37.9812,53.7227,70.0585,1265.7549,52.2746,51.2707
45.69028906,3.2944,24.6631,43.2179,37.9562,53.7081,70.0585,1265.4192,52.2927,51.2597
45.79229972,3.2948,24.6662,43.2163,37.8176,53.72,70.059,1265.2542,52.2575,51.261
45.89431019,3.2953,24.6672,43.2409,37.8304,53.7173,70.0585,1265.2769,52.2766,51.2618
45.99632089,3.2954,24.6675,43.2469,37.8423,53.725,70.0585,1265.1972,52.2488,51.2715
46.09833164,3.2951,24.6666,43.2218,37.8577,53.7212,70.058,1265.4191,52.2127,51.2725
46.20034217,3.2948,24.6622,43.2476,37.8627,53.7188,70.058,1265.1744,52.2416,51.2659
46.30235272,3.2945,24.6582,43.2772,37.8815,53.7111,70.058,1265.3736,52.2459,51.2416
46.40436342,3.2945,24.6539,43.2822,37.9235,53.7041,70.058,1265.5841,52.2528,51.2157
46.50637389,3.2942,24.6484,43.2984,37.8739,53.7142,70.0585,1265.4134,52.2266,51.2137
46.60838447,3.2946,24.6434,43.2848,37.8862,53.7423,70.0595,1265.6695,52.109,51.2229
46.71039511,3.2946,24.6404,43.285,37.9013,53.7427,70.0595,1265.5443,52.1232,51.1999
46.81240569,3.2936,24.6361,43.2749,37.958,53.7317,70.0595,1265.55,52.1522,51.1909
46.91441647,3.2931,24.6362,43.2765,37.9284,53.7343,70.06,1265.6354,52.1559,51.193
47.01642706,3.293,24.636,43.2829,37.8887,53.7243,70.0595,1265.7151,52.1726,51.1813
47.11843767,3.2932,24.6363,43.2835,37.8356,53.7301,70.06,1265.5956,52.1525,51.1652
47.22044839,3.2932,24.6402,43.2722,37.8148,53.729,70.06,1265.6184,52.1382,51.1733
47.32245903,3.2931,24.6425,43.2682,37.776,53.7137,70.0605,1265.4932,52.1714,51.171
47.42446961,3.2929,24.646,43.2776,37.7366,53.7244,70.0605,1265.3339,52.1327,51.1971
47.52648042,3.2932,24.6523,43.2715,37.7602,53.7158,70.0595,1265.5103,52.1506,51.1983
47.62849114,3.2928,24.6593,43.2986,37.777,53.7188,70.0595,1265.6298,52.1776,51.2063
47.73050183,3.2933,24.6666,43.3233,37.7734,53.7279,70.0595,1266.0793,52.1652,51.227
47.83251267,3.2932,24.6778,43.3208,37.725,53.7317,70.06,1266.1874,52.1407,51.2371
47.93452317,3.2929,24.691,43.3241,37.7807,53.7386,70.06,1266.0622,52.1527,51.2363
48.03653381,3.2926,24.706,43.3315,37.8233,53.745,70.0605,1266.0508,52.1422,51.2397
48.13854461,3.2919,24.7243,43.3507,37.8758,53.7366,70.0595,1266.159,52.1847,51.2498
48.24055528,3.2916,24.7413,43.338,37.9017,53.7317,70.059,1266.3354,52.1902,51.2414
48.34256611,3.2919,24.7612,43.3374,37.932,53.7475,70.0585,1266.6484,52.1686,51.2578
48.44457683,3.2917,24.7843,43.3404,37.9803,53.7362,70.0575,1267.0183,52.2253,51.25
48.54658744,3.2914,24.8074,43.3268,37.9727,53.7349,70.0575,1266.9158,52.2263,51.2347
48.64859814,3.2913,24.831,43.3048,37.975,53.738,70.0565,1266.8361,52.2241,51.2352
48.75060881,3.291,24.855,43.2976,38.0033,53.7377,70.0555,1266.7451,52.232,51.2496
48.85261939,3.2911,24.8771,43.3074,38.0174,53.7381,70.055,1266.4264,52.2315,51.2505
48.95463022,3.2919,24.9014,43.2833,38.0198,53.7296,70.055,1266.6597,52.203,51.2526
49.05664092,3.292,24.924,43.272,38.0374,53.7316,70.0535,1266.7223,52.2177,51.2543
49.15865144,3.2925,24.9437,43.271,38.0592,53.7295,70.054,1266.6597,52.2398,51.2564
49.26066217,3.2922,24.9659,43.2877,38.0591,53.7375,70.0535,1266.6939,52.2244,51.272
49.36267275,3.292,24.9899,43.2712,38.0764,53.7374,70.0525,1266.3467,52.2114,51.2636
49.46468339,3.2922,25.0115,43.2753,38.0716,53.751,70.053,1266.2556,52.184,51.2734
49.56669389,3.2921,25.0315,43.2917,38.0983,53.7611,70.0535,1266.176,52.1678,51.2951
49.66870447,3.2919,25.0503,43.2955,38.1099,53.7504,70.054,1265.7264,52.1697,51.2903
49.77071506,3.2917,25.0638,43.2761,38.1232,53.7517,70.0545,1265.5215,52.1685,51.2775
49.87272572,3.2915,25.0713,43.2594,38.1568,53.7509,70.054,1265.715,52.1842,51.2779
49.97473619,3.291,25.0699,43.2644,38.1622,53.7609,70.054,1265.7093,52.1649,51.2796
50.07674683,3.2906,25.0627,43.2483,38.1692,53.7487,70.0555,1265.6353,52.1583,51.2727
50.17875747,3.2901,25.052,43.2329,38.162,53.749,70.056,1265.8686,52.1606,51.2665
50.28076803,3.29,25.033,43.2171,38.179,53.751,70.057,1265.6466,52.1484,51.257
50.38277878,3.29,25.0056,43.233,38.1306,53.7564,70.058,1265.4588,52.161,51.2609
50.48478944,3.2896,24.9771,43.2155,38.1284,53.7541,70.0585,1265.5727,52.1193,51.2568
50.58680031,3.2894,24.9481,43.2055,38.1147,53.7571,70.0585,1265.6466,52.0859,51.2492
50.68881103,3.2897,24.9172,43.2026,38.0692,53.7633,70.059,1266.0962,52.0856,51.2474
50.79082167,3.2895,24.8843,43.2204,38.0259,53.7604,70.059,1266.3409,52.0881,51.2421
50.89283219,3.2896,24.8573,43.2428,37.978,53.7663,70.0595,1266.3011,52.0675,51.2282
50.99484286,3.2896,24.8313,43.2436,37.9525,53.7668,70.059,1266.2329,52.0628,51.222
51.09685353,3.2899,24.8095,43.2436,37.9315,53.775,70.059,1266.3752,52.0536,51.2246
51.19886431,3.2901,24.7901,43.2474,37.9026,53.7884,70.059,1266.2614,52.0055,51.2359
51.30087494,3.2908,24.7747,43.2618,37.8843,53.7792,70.0585,1266.2216,52.0702,51.23
51.40288547,3.2911,24.7654,43.2535,37.9232,53.7689,70.0585,1266.2159,52.0603,51.2162
51.50489608,3.2918,24.7549,43.247,37.9222,53.7254,70.0575,1266.324,52.079,51.2235
51.60690658,3.2918,24.7429,43.2533,37.9262,53.7155,70.058,1266.3411,52.1316,51.2168
51.70891714,3.2916,24.7319,43.2588,37.9699,53.7111,70.058,1266.011,52.1325,51.2183
51.81092775,3.2922,24.7267,43.2537,37.9891,53.7079,70.0585,1266.1191,52.1283,51.224
51.9129385,3.2923,24.7208,43.2219,38.0082,53.7087,70.0585,1266.2329,52.117,51.231
52.01494942,3.2929,24.7205,43.2229,37.9917,53.7058,70.0595,1266.2556,52.1442,51.2318
52.11696008,3.2929,24.7232,43.2344,37.9627,53.7104,70.0595,1266.1645,52.1445,51.2222
52.21897064,3.2929,24.7251,43.2364,37.9513,53.697,70.059,1265.9767,52.1752,51.21
52.32098142,3.2924,24.7295,43.2175,37.9499,53.7,70.0595,1266.0336,52.1262,51.2133
52.42299214,3.2919,24.7308,43.2227,37.9494,53.6948,70.0595,1266.0507,52.1881,51.2193
52.52500294,3.2914,24.7345,43.2469,37.9644,53.7374,70.0605,1265.5499,52.1897,51.2176
52.62701372,3.2914,24.7387,43.2555,38.0085,53.7482,70.0595,1265.3735,52.1584,51.2213
52.72902444,3.2914,24.7428,43.2527,37.9958,53.7498,70.0595,1265.4817,52.1475,51.2303
52.83103531,3.2909,24.7448,43.2617,37.9942,53.7514,70.0595,1265.6183,52.147,51.2289
52.93304597,3.2913,24.7436,43.297,38.0089,53.7517,70.0595,1265.5898,52.1467,51.226
53.03505628,3.2905,24.7383,43.298,38.025,53.7436,70.0595,1265.6296,52.1357,51.2274
53.13706697,3.2905,24.729,43.3007,38.0806,53.7409,70.0595,1265.5784,52.151,51.2381
53.23907761,3.2905,24.7233,43.3155,38.1728,53.7497,70.06,1265.5328,52.1418,51.2505
53.34108825,3.2903,24.7161,43.3393,38.1739,53.7517,70.06,1265.5385,52.162,51.2542
53.44309881,3.2893,24.71,43.3312,38.1605,53.7116,70.0605,1265.7604,52.2243,51.2504
53.54510964,3.2889,24.7046,43.3353,38.1375,53.699,70.0605,1265.7832,52.2751,51.236
53.6471205,3.2886,24.7004,43.3415,38.0906,53.6996,70.0615,1265.971,52.2651,51.2393
53.74913106,3.2882,24.6957,43.3435,38.0934,53.692,70.0615,1266.0905,52.2795,51.2175
53.85114183,3.2881,24.6911,43.3353,38.0993,53.697,70.0615,1265.3849,52.2631,51.2107
53.95315239,3.2874,24.6893,43.3304,38.0508,53.6994,70.062,1265.6524,52.2721,51.2225
54.05516311,3.2876,24.6867,43.3207,38.0575,53.7058,70.0625,1265.4077,52.2475,51.2162
54.15717375,3.2875,24.6873,43.3018,37.9903,53.7039,70.0625,1265.1175,52.2253,51.2183
